"name"	"SN1999gh"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"6"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07300/07328.html#Item1'>IAUC 7328</a>"	"alias"	"8"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"9"
"aliases"	"SN1999gh"
"claimedtype"	"Ia"
"discoverday"	"5"
"discoverer"	"Kesao Takamizawa"
"discovermonth"	"12"
"discoveryear"	"1999"
"galdec"	"-211642"
"galra"	"094416"
"host"	"NGC 2986"
"hvel"	"2310"
"maxday"	"5"
"maxmonth"	"12"
"maxyear"	"1999"
"redshift"	"0.00774"
"sndec"	"-21:16:13.0"
"snra"	"09:44:20.2"
"photometry"	"timeunit"	"MJD"	"time"	"51517.5"	"abmag"	"14.4"	"source"	"8,7"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"I"	"abmag"	"17.664"	"aberr"	"0.097"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"B"	"abmag"	"18.42"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"I"	"abmag"	"17.66"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"R"	"abmag"	"17.65"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"U"	"abmag"	"19"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51588.29"	"band"	"V"	"abmag"	"17.71"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51589.31"	"band"	"V"	"abmag"	"17.749"	"aberr"	"0.028"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51589.31"	"band"	"R"	"abmag"	"17.638"	"aberr"	"0.054"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51589.31"	"band"	"I"	"abmag"	"17.550"	"aberr"	"0.113"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51589.31"	"band"	"R"	"abmag"	"17.64"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51589.31"	"band"	"V"	"abmag"	"17.75"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"U"	"abmag"	"18.800"	"aberr"	"0.095"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"B"	"abmag"	"18.417"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"V"	"abmag"	"17.777"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"R"	"abmag"	"17.730"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"I"	"abmag"	"17.701"	"aberr"	"0.065"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"B"	"abmag"	"18.42"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"I"	"abmag"	"17.7"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51590.33"	"band"	"V"	"abmag"	"17.78"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"U"	"abmag"	"19.087"	"aberr"	"0.240"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"B"	"abmag"	"18.614"	"aberr"	"0.079"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"V"	"abmag"	"17.990"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"R"	"abmag"	"18.070"	"aberr"	"0.046"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"I"	"abmag"	"18.023"	"aberr"	"0.099"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"B"	"abmag"	"18.61"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"I"	"abmag"	"18.02"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51600.29"	"band"	"U"	"abmag"	"19.09"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"U"	"abmag"	"19.873"	"aberr"	"0.154"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"B"	"abmag"	"19.287"	"aberr"	"0.069"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"V"	"abmag"	"18.980"	"aberr"	"0.042"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"R"	"abmag"	"19.197"	"aberr"	"0.068"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"I"	"abmag"	"18.902"	"aberr"	"0.168"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"B"	"abmag"	"19.29"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"I"	"abmag"	"18.9"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"R"	"abmag"	"19.2"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51640.18"	"band"	"U"	"abmag"	"19.87"	"source"	"4,6"
