"name"	"SN1998es"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"D.Yu.Tsvetkov, N.N.Pavlyuk. In preparation."	"alias"	"6"
"photometry"	"timeunit"	"MJD"	"time"	"51159.51"	"band"	"C"	"abmag"	"14.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51161.81"	"band"	"C"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51161.84"	"band"	"C"	"abmag"	"14.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51161.88"	"band"	"C"	"abmag"	"13.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51162.20"	"band"	"R"	"instrument"	"kait1"	"abmag"	"14.47100"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51162.20"	"band"	"I"	"instrument"	"kait1"	"abmag"	"14.54500"	"aberr"	"0.04200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51162.20"	"band"	"V"	"instrument"	"kait1"	"abmag"	"14.57300"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51162.20"	"band"	"B"	"instrument"	"kait1"	"abmag"	"15.20500"	"aberr"	"0.01800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51163.79"	"band"	"C"	"abmag"	"14"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51163.92"	"band"	"C"	"abmag"	"14.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"U"	"abmag"	"15.863"	"aberr"	"0.063"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"B"	"abmag"	"15.532"	"aberr"	"0.036"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"V"	"abmag"	"14.718"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"R"	"abmag"	"14.587"	"aberr"	"0.031"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"I"	"abmag"	"14.644"	"aberr"	"0.040"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"B"	"abmag"	"15.53"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"I"	"abmag"	"14.64"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"R"	"abmag"	"14.59"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"U"	"abmag"	"15.86"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51164.12"	"band"	"V"	"abmag"	"14.72"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51164.84"	"band"	"C"	"abmag"	"14.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51165.19"	"band"	"I"	"instrument"	"kait1"	"abmag"	"14.50100"	"aberr"	"0.04000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51165.19"	"band"	"R"	"instrument"	"kait1"	"abmag"	"14.52400"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51165.19"	"band"	"V"	"instrument"	"kait1"	"abmag"	"14.72400"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51165.19"	"band"	"B"	"instrument"	"kait1"	"abmag"	"15.52500"	"aberr"	"0.03900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51166.49"	"band"	"C"	"abmag"	"15"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51167.82"	"band"	"C"	"abmag"	"14.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51168.21"	"band"	"I"	"instrument"	"kait1"	"abmag"	"14.46300"	"aberr"	"0.02400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51168.21"	"band"	"R"	"instrument"	"kait1"	"abmag"	"14.54900"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51168.21"	"band"	"V"	"instrument"	"kait1"	"abmag"	"14.88300"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51168.21"	"band"	"B"	"instrument"	"kait1"	"abmag"	"15.81500"	"aberr"	"0.01700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51170.84"	"band"	"R"	"abmag"	"14.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51172.25"	"band"	"B"	"instrument"	"kait1"	"abmag"	"99.99000"	"aberr"	"9.99000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51172.25"	"band"	"R"	"instrument"	"kait1"	"abmag"	"99.99000"	"aberr"	"9.99000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51172.25"	"band"	"V"	"instrument"	"kait1"	"abmag"	"99.99000"	"aberr"	"9.99000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51172.84"	"band"	"R"	"abmag"	"14.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51173.73"	"band"	"R"	"abmag"	"16.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51186.14"	"band"	"I"	"instrument"	"kait1"	"abmag"	"15.01700"	"aberr"	"0.06700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51186.14"	"band"	"R"	"instrument"	"kait1"	"abmag"	"15.24800"	"aberr"	"0.04300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51186.14"	"band"	"V"	"instrument"	"kait1"	"abmag"	"15.75000"	"aberr"	"0.03000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51186.14"	"band"	"B"	"instrument"	"kait1"	"abmag"	"16.76800"	"aberr"	"0.02900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"U"	"abmag"	"17.419"	"aberr"	"0.066"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"B"	"abmag"	"17.009"	"aberr"	"0.036"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"V"	"abmag"	"15.897"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"R"	"abmag"	"15.493"	"aberr"	"0.030"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"I"	"abmag"	"15.218"	"aberr"	"0.037"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"B"	"abmag"	"17.01"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"I"	"abmag"	"15.22"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"R"	"abmag"	"15.49"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"U"	"abmag"	"17.42"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51188.08"	"band"	"V"	"abmag"	"15.9"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51190.17"	"band"	"I"	"instrument"	"kait1"	"abmag"	"15.20900"	"aberr"	"0.03300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51190.17"	"band"	"R"	"instrument"	"kait1"	"abmag"	"15.46400"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51190.17"	"band"	"V"	"instrument"	"kait1"	"abmag"	"15.91700"	"aberr"	"0.01200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51190.17"	"band"	"B"	"instrument"	"kait1"	"abmag"	"17.00300"	"aberr"	"0.03200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51194.69"	"band"	"R"	"abmag"	"15.61"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51194.69"	"band"	"V"	"abmag"	"15.87"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"U"	"abmag"	"17.492"	"aberr"	"0.084"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"B"	"abmag"	"17.187"	"aberr"	"0.051"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"V"	"abmag"	"16.106"	"aberr"	"0.028"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"R"	"abmag"	"15.754"	"aberr"	"0.039"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"I"	"abmag"	"15.544"	"aberr"	"0.047"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"B"	"abmag"	"17.19"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"I"	"abmag"	"15.54"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"R"	"abmag"	"15.75"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"U"	"abmag"	"17.49"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51195.16"	"band"	"V"	"abmag"	"16.11"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"U"	"abmag"	"17.702"	"aberr"	"0.119"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"B"	"abmag"	"17.187"	"aberr"	"0.059"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"V"	"abmag"	"16.120"	"aberr"	"0.034"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"R"	"abmag"	"15.787"	"aberr"	"0.047"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"I"	"abmag"	"15.601"	"aberr"	"0.054"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"B"	"abmag"	"17.19"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"I"	"abmag"	"15.6"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"R"	"abmag"	"15.79"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51196.1"	"band"	"U"	"abmag"	"17.7"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51200.11"	"band"	"I"	"instrument"	"kait1"	"abmag"	"15.66700"	"aberr"	"0.04400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51200.11"	"band"	"R"	"instrument"	"kait1"	"abmag"	"15.83000"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51200.11"	"band"	"V"	"instrument"	"kait1"	"abmag"	"16.17600"	"aberr"	"0.01900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51200.11"	"band"	"B"	"instrument"	"kait1"	"abmag"	"17.12000"	"aberr"	"0.03500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51203.79"	"band"	"C"	"abmag"	"15.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51214.12"	"band"	"R"	"instrument"	"kait1"	"abmag"	"16.29700"	"aberr"	"0.03500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51214.12"	"band"	"V"	"instrument"	"kait1"	"abmag"	"16.50700"	"aberr"	"0.04300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51214.12"	"band"	"B"	"instrument"	"kait1"	"abmag"	"17.24400"	"aberr"	"0.04900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51215.39"	"band"	"C"	"abmag"	"16.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"U"	"abmag"	"18.016"	"aberr"	"0.171"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"B"	"abmag"	"17.490"	"aberr"	"0.115"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"V"	"abmag"	"16.728"	"aberr"	"0.079"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"R"	"abmag"	"16.510"	"aberr"	"0.109"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"I"	"abmag"	"16.647"	"aberr"	"0.144"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"I"	"abmag"	"16.65"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"U"	"abmag"	"18.02"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51216.1"	"band"	"V"	"abmag"	"16.73"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51220.77"	"band"	"R"	"abmag"	"16.64"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51220.77"	"band"	"V"	"abmag"	"16.85"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51221.74"	"band"	"R"	"abmag"	"16.57"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51221.74"	"band"	"V"	"abmag"	"16.77"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51222.75"	"band"	"R"	"abmag"	"16.58"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51222.75"	"band"	"V"	"abmag"	"16.58"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"B"	"abmag"	"17.573"	"aberr"	"0.131"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"V"	"abmag"	"16.938"	"aberr"	"0.074"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"R"	"abmag"	"16.845"	"aberr"	"0.116"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"I"	"abmag"	"17.001"	"aberr"	"0.202"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"B"	"abmag"	"17.57"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"I"	"abmag"	"17"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"R"	"abmag"	"16.84"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51224.13"	"band"	"V"	"abmag"	"16.94"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51226.71"	"band"	"R"	"abmag"	"16.56"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51226.71"	"band"	"V"	"abmag"	"16.73"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"U"	"abmag"	"18.418"	"aberr"	"0.195"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"B"	"abmag"	"17.954"	"aberr"	"0.125"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"V"	"abmag"	"17.446"	"aberr"	"0.088"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"R"	"abmag"	"17.287"	"aberr"	"0.207"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"B"	"abmag"	"17.95"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"R"	"abmag"	"17.29"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"U"	"abmag"	"18.42"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"51233.1"	"band"	"V"	"abmag"	"17.45"	"source"	"4,7"
