2005mf V 53745.38117 18.577 0.054 CfA3_KEP
2005mf V 53746.49736 18.732 0.099 CfA3_KEP
2005mf V 53748.46058 18.725 0.093 CfA3_KEP
2005mf V 53755.34876 19.279 0.096 CfA3_KEP
2005mf V 53761.35404 19.526 0.088 CfA3_KEP
2005mf V 53764.38644 19.665 0.084 CfA3_KEP
2005mf V 53765.32089 19.965 0.091 CfA3_KEP
2005mf V 53766.47509 19.916 0.086 CfA3_KEP
2005mf V 53768.36249 19.902 0.071 CfA3_KEP
2005mf V 53776.39878 20.160 0.298 CfA3_KEP
2005mf V 53786.30009 20.089 0.245 CfA3_KEP
2005mf V 53787.27322 20.480 0.267 CfA3_KEP
2005mf V 53788.29065 20.496 0.236 CfA3_KEP
2005mf V 53794.21777 20.600 0.254 CfA3_KEP
2005mf V 53797.24561 20.839 0.312 CfA3_KEP
2005mf V 53798.24946 20.552 0.278 CfA3_KEP
2005mf V 53799.31950 20.436 0.340 CfA3_KEP
2005mf r' 53733.38000 17.968 0.021 CfA3_KEP
2005mf r' 53734.42563 17.953 0.022 CfA3_KEP
2005mf r' 53736.46229 17.940 0.022 CfA3_KEP
2005mf r' 53737.43066 17.897 0.021 CfA3_KEP
2005mf r' 53739.50124 17.997 0.022 CfA3_KEP
2005mf r' 53743.46765 18.120 0.022 CfA3_KEP
2005mf r' 53745.38356 18.227 0.025 CfA3_KEP
2005mf r' 53746.49973 18.317 0.038 CfA3_KEP
2005mf r' 53748.47281 18.443 0.048 CfA3_KEP
2005mf r' 53748.48468 18.472 0.059 CfA3_KEP
2005mf r' 53755.35149 18.839 0.050 CfA3_KEP
2005mf r' 53761.35713 19.392 0.072 CfA3_KEP
2005mf r' 53765.32396 19.602 0.052 CfA3_KEP
2005mf r' 53766.47818 19.633 0.049 CfA3_KEP
2005mf r' 53768.36557 19.651 0.055 CfA3_KEP
2005mf r' 53774.38288 19.720 0.415 CfA3_KEP
2005mf r' 53776.39407 19.684 0.139 CfA3_KEP
2005mf r' 53779.30257 19.931 0.236 CfA3_KEP
2005mf r' 53781.28611 19.798 0.111 CfA3_KEP
2005mf r' 53786.29679 20.148 0.142 CfA3_KEP
2005mf r' 53787.27560 20.131 0.153 CfA3_KEP
2005mf r' 53788.29302 20.043 0.284 CfA3_KEP
2005mf r' 53794.22014 20.326 0.311 CfA3_KEP
2005mf r' 53797.24087 20.385 0.295 CfA3_KEP
2005mf r' 53798.25255 20.410 0.301 CfA3_KEP
2005mf r' 53799.31476 20.412 0.302 CfA3_KEP
2005mf r' 53800.17088 20.128 0.324 CfA3_KEP
2005mf r' 53800.23304 20.389 0.323 CfA3_KEP
2005mf r' 53803.27887 20.159 0.333 CfA3_KEP
2005mf r' 53807.24241 20.129 0.338 CfA3_KEP
2005mf r' 53808.23177 20.196 0.326 CfA3_KEP
2005mf r' 53811.23044 20.493 0.364 CfA3_KEP
2005mf i' 53733.38161 18.203 0.025 CfA3_KEP
2005mf i' 53734.42724 18.132 0.026 CfA3_KEP
2005mf i' 53736.46389 18.237 0.030 CfA3_KEP
2005mf i' 53737.43227 18.163 0.030 CfA3_KEP
2005mf i' 53739.50285 18.140 0.029 CfA3_KEP
2005mf i' 53743.46926 18.195 0.030 CfA3_KEP
2005mf i' 53745.38516 18.271 0.030 CfA3_KEP
2005mf i' 53746.50134 18.354 0.051 CfA3_KEP
2005mf i' 53748.47443 18.432 0.059 CfA3_KEP
2005mf i' 53755.35345 18.799 0.061 CfA3_KEP
2005mf i' 53761.35944 19.223 0.071 CfA3_KEP
2005mf i' 53764.39185 19.367 0.096 CfA3_KEP
2005mf i' 53765.32629 19.204 0.090 CfA3_KEP
2005mf i' 53766.48047 19.239 0.042 CfA3_KEP
2005mf i' 53768.36789 19.362 0.047 CfA3_KEP
2005mf i' 53776.39637 19.447 0.113 CfA3_KEP
2005mf i' 53777.28486 19.665 0.298 CfA3_KEP
2005mf i' 53779.30417 19.615 0.190 CfA3_KEP
2005mf i' 53781.28771 19.662 0.104 CfA3_KEP
2005mf i' 53786.29839 19.740 0.122 CfA3_KEP
2005mf i' 53787.27720 19.755 0.097 CfA3_KEP
2005mf i' 53788.29464 19.850 0.093 CfA3_KEP
2005mf i' 53794.22176 19.835 0.108 CfA3_KEP
2005mf i' 53797.24318 19.945 0.097 CfA3_KEP
2005mf i' 53798.25484 19.871 0.088 CfA3_KEP
2005mf i' 53799.31707 19.848 0.081 CfA3_KEP
2005mf i' 53803.28116 19.972 0.135 CfA3_KEP
2005mf i' 53807.24473 19.959 0.142 CfA3_KEP
2005mf i' 53811.23273 19.999 0.134 CfA3_KEP
2005mf i' 53817.22674 20.155 0.162 CfA3_KEP
2005mf i' 53827.23579 20.389 0.152 CfA3_KEP
2005mf i' 53838.12310 20.543 0.237 CfA3_KEP
2005mf J 53734.269 17.478 0.089 PAIRITEL
2005mf J 53735.258 17.495 0.044 PAIRITEL
2005mf J 53739.254 17.438 0.041 PAIRITEL
2005mf J 53740.248 17.391 0.051 PAIRITEL
2005mf J 53741.241 17.307 0.058 PAIRITEL
2005mf J 53742.238 17.401 0.022 PAIRITEL
2005mf J 53743.415 17.423 0.020 PAIRITEL
2005mf J 53745.234 17.570 0.052 PAIRITEL
2005mf J 53746.337 17.508 0.026 PAIRITEL
2005mf J 53747.231 17.402 0.046 PAIRITEL
2005mf J 53748.214 17.507 0.032 PAIRITEL
2005mf J 53754.247 17.690 0.042 PAIRITEL
2005mf J 53755.231 18.046 0.080 PAIRITEL
2005mf J 53757.187 17.892 0.066 PAIRITEL
2005mf J 53758.302 18.089 0.053 PAIRITEL
2005mf J 53759.236 18.134 0.054 PAIRITEL
2005mf H 53734.269 17.297 0.074 PAIRITEL
2005mf H 53735.258 17.417 0.069 PAIRITEL
2005mf H 53737.293 17.367 0.060 PAIRITEL
2005mf H 53739.254 17.320 0.086 PAIRITEL
2005mf H 53740.248 17.476 0.175 PAIRITEL
2005mf H 53741.241 17.294 0.053 PAIRITEL
2005mf H 53742.238 17.442 0.081 PAIRITEL
2005mf H 53743.415 17.246 0.027 PAIRITEL
2005mf H 53745.234 17.381 0.071 PAIRITEL
2005mf H 53746.337 17.229 0.067 PAIRITEL
2005mf H 53747.231 17.368 0.089 PAIRITEL
2005mf H 53748.214 17.425 0.069 PAIRITEL
2005mf H 53752.306 17.916 0.101 PAIRITEL
2005mf H 53755.231 17.796 0.131 PAIRITEL
2005mf H 53757.187 17.999 0.108 PAIRITEL
2005mf H 53758.302 17.986 0.146 PAIRITEL
2005mf H 53759.236 18.381 0.153 PAIRITEL
2005mf Ks 53734.269 17.260 0.101 PAIRITEL
2005mf Ks 53735.258 17.105 0.104 PAIRITEL
2005mf Ks 53739.254 17.323 0.343 PAIRITEL
2005mf Ks 53740.248 16.857 0.148 PAIRITEL
2005mf Ks 53741.241 17.118 0.109 PAIRITEL
2005mf Ks 53742.238 16.880 0.060 PAIRITEL
2005mf Ks 53743.415 16.974 0.175 PAIRITEL
2005mf Ks 53745.234 16.799 0.250 PAIRITEL
2005mf Ks 53746.337 17.058 0.221 PAIRITEL
2005mf Ks 53747.231 16.843 0.096 PAIRITEL
2005mf Ks 53748.214 17.136 0.108 PAIRITEL
2005mf Ks 53752.306 17.288 0.119 PAIRITEL
2005mf Ks 53754.247 17.483 0.237 PAIRITEL
2005mf Ks 53755.231 17.306 0.177 PAIRITEL
2005mf Ks 53758.302 17.606 0.320 PAIRITEL
2005mf Ks 53759.236 17.585 0.328 PAIRITEL
2005nb U 53745.53368 19.739 0.269 CfA3_KEP
2005nb U 53746.54582 19.988 0.343 CfA3_KEP
2005nb B 53745.52701 19.035 0.066 CfA3_KEP
2005nb B 53746.53914 19.454 0.088 CfA3_KEP
2005nb B 53757.39962 19.970 0.152 CfA3_KEP
2005nb B 53765.38374 20.355 0.193 CfA3_KEP
2005nb B 53766.50256 20.303 0.201 CfA3_KEP
2005nb B 53768.43993 20.444 0.212 CfA3_KEP
2005nb B 53787.38651 20.550 0.234 CfA3_KEP
2005nb B 53796.37907 20.615 0.217 CfA3_KEP
2005nb B 53797.38175 20.612 0.260 CfA3_KEP
2005nb B 53799.36720 20.482 0.207 CfA3_KEP
2005nb B 53812.45309 20.378 0.365 CfA3_KEP
2005nb B 53815.35098 20.568 0.241 CfA3_KEP
2005nb V 53745.52133 17.847 0.021 CfA3_KEP
2005nb V 53746.53347 17.817 0.038 CfA3_KEP
2005nb V 53757.39397 18.372 0.044 CfA3_KEP
2005nb V 53764.41741 18.815 0.058 CfA3_KEP
2005nb V 53765.37809 18.697 0.042 CfA3_KEP
2005nb V 53766.49687 18.740 0.045 CfA3_KEP
2005nb V 53768.43425 18.755 0.036 CfA3_KEP
2005nb V 53777.36747 19.022 0.062 CfA3_KEP
2005nb V 53778.50061 18.888 0.093 CfA3_KEP
2005nb V 53779.36218 18.966 0.057 CfA3_KEP
2005nb V 53786.45326 19.140 0.053 CfA3_KEP
2005nb V 53787.38084 19.133 0.059 CfA3_KEP
2005nb V 53788.39394 19.107 0.054 CfA3_KEP
2005nb V 53794.30198 19.309 0.128 CfA3_KEP
2005nb V 53796.37608 19.262 0.059 CfA3_KEP
2005nb V 53797.37874 19.212 0.093 CfA3_KEP
2005nb V 53799.36419 19.219 0.042 CfA3_KEP
2005nb V 53800.36654 19.315 0.055 CfA3_KEP
2005nb V 53803.39701 19.462 0.101 CfA3_KEP
2005nb V 53813.32156 19.543 0.094 CfA3_KEP
2005nb V 53815.34797 19.514 0.076 CfA3_KEP
2005nb r' 53745.52372 17.544 0.018 CfA3_KEP
2005nb r' 53746.53584 17.586 0.031 CfA3_KEP
2005nb r' 53757.39637 18.038 0.024 CfA3_KEP
2005nb r' 53764.41978 18.252 0.028 CfA3_KEP
2005nb r' 53765.38047 18.306 0.025 CfA3_KEP
2005nb r' 53766.49926 18.317 0.023 CfA3_KEP
2005nb r' 53768.43664 18.379 0.024 CfA3_KEP
2005nb r' 53777.36416 18.575 0.033 CfA3_KEP
2005nb r' 53778.49591 18.663 0.035 CfA3_KEP
2005nb r' 53786.44854 18.807 0.033 CfA3_KEP
2005nb r' 53787.38323 18.764 0.032 CfA3_KEP
2005nb r' 53788.39633 18.820 0.034 CfA3_KEP
2005nb r' 53794.30436 18.936 0.120 CfA3_KEP
2005nb r' 53796.37135 18.931 0.043 CfA3_KEP
2005nb r' 53799.35944 19.015 0.045 CfA3_KEP
2005nb r' 53800.36184 19.105 0.050 CfA3_KEP
2005nb r' 53803.39939 19.353 0.082 CfA3_KEP
2005nb r' 53812.44536 19.439 0.095 CfA3_KEP
2005nb r' 53813.31682 19.289 0.086 CfA3_KEP
2005nb r' 53815.34323 19.455 0.089 CfA3_KEP
2005nb i' 53745.52534 17.471 0.020 CfA3_KEP
2005nb i' 53746.53747 17.534 0.029 CfA3_KEP
2005nb i' 53757.39795 17.807 0.027 CfA3_KEP
2005nb i' 53764.42138 18.085 0.032 CfA3_KEP
2005nb i' 53765.38207 18.052 0.030 CfA3_KEP
2005nb i' 53766.50087 18.111 0.025 CfA3_KEP
2005nb i' 53768.43824 18.165 0.034 CfA3_KEP
2005nb i' 53777.36575 18.404 0.041 CfA3_KEP
2005nb i' 53778.49821 18.480 0.042 CfA3_KEP
2005nb i' 53779.35978 18.417 0.045 CfA3_KEP
2005nb i' 53786.45083 18.572 0.037 CfA3_KEP
2005nb i' 53787.38483 18.610 0.040 CfA3_KEP
2005nb i' 53788.39793 18.665 0.047 CfA3_KEP
2005nb i' 53794.30596 18.790 0.135 CfA3_KEP
2005nb i' 53796.37367 18.752 0.065 CfA3_KEP
2005nb i' 53799.36176 18.868 0.053 CfA3_KEP
2005nb i' 53800.36413 18.887 0.060 CfA3_KEP
2005nb i' 53803.40097 18.858 0.093 CfA3_KEP
2005nb i' 53812.44767 19.219 0.132 CfA3_KEP
2005nb i' 53813.31914 19.124 0.159 CfA3_KEP
2005nb i' 53815.34554 19.088 0.126 CfA3_KEP
2006F U 53754.15707 19.926 0.227 CfA3_KEP
2006F U 53759.14323 20.531 0.347 CfA3_KEP
2006F U 53762.10907 20.584 0.324 CfA3_KEP
2006F U 53766.21582 20.872 0.488 CfA3_KEP
2006F B 53754.13172 19.251 0.079 CfA3_KEP
2006F B 53759.14017 20.094 0.102 CfA3_KEP
2006F B 53765.16585 20.570 0.165 CfA3_KEP
2006F B 53766.20912 20.534 0.132 CfA3_KEP
2006F B 53777.14873 20.551 0.456 CfA3_KEP
2006F B 53780.12407 21.091 0.326 CfA3_KEP
2006F V 53752.22414 18.006 0.040 CfA3_KEP
2006F V 53754.12609 17.942 0.043 CfA3_KEP
2006F V 53754.15383 18.014 0.040 CfA3_KEP
2006F V 53759.13454 18.289 0.035 CfA3_KEP
2006F V 53762.09671 18.527 0.040 CfA3_KEP
2006F V 53765.16021 18.787 0.050 CfA3_KEP
2006F V 53766.20347 18.850 0.054 CfA3_KEP
2006F V 53777.13896 19.786 0.146 CfA3_KEP
2006F V 53779.15216 19.755 0.178 CfA3_KEP
2006F V 53786.14257 19.906 0.187 CfA3_KEP
2006F r' 53752.22652 17.535 0.026 CfA3_KEP
2006F r' 53759.13690 17.791 0.028 CfA3_KEP
2006F r' 53762.09910 17.976 0.033 CfA3_KEP
2006F r' 53765.16258 18.241 0.034 CfA3_KEP
2006F r' 53766.20584 18.279 0.029 CfA3_KEP
2006F r' 53777.13564 19.002 0.068 CfA3_KEP
2006F r' 53779.14742 19.160 0.155 CfA3_KEP
2006F r' 53785.13089 19.011 0.287 CfA3_KEP
2006F r' 53786.13782 19.253 0.269 CfA3_KEP
2006F i' 53752.22811 17.474 0.031 CfA3_KEP
2006F i' 53759.13849 17.600 0.028 CfA3_KEP
2006F i' 53762.10072 17.698 0.034 CfA3_KEP
2006F i' 53765.16418 17.933 0.036 CfA3_KEP
2006F i' 53766.20746 17.943 0.031 CfA3_KEP
2006F i' 53777.13723 18.720 0.153 CfA3_KEP
2006F i' 53779.14973 18.811 0.151 CfA3_KEP
2006F i' 53780.11120 18.926 0.180 CfA3_KEP
2006F i' 53785.13321 18.896 0.178 CfA3_KEP
2006F i' 53786.14015 19.080 0.167 CfA3_KEP
2006T U 53777.30954 16.735 0.227 CfA3_KEP
2006T U 53797.27932 18.346 0.237 CfA3_KEP
2006T U 53800.27273 18.582 0.296 CfA3_KEP
2006T U 53803.29907 18.947 0.352 CfA3_KEP
2006T B 53770.36768 17.797 0.025 CfA3_KEP
2006T B 53779.33259 16.848 0.052 CfA3_KEP
2006T B 53786.34338 17.098 0.019 CfA3_KEP
2006T B 53787.33585 17.233 0.020 CfA3_KEP
2006T B 53788.31358 17.371 0.018 CfA3_KEP
2006T B 53794.28280 17.979 0.023 CfA3_KEP
2006T B 53797.28310 18.340 0.044 CfA3_KEP
2006T B 53798.29148 18.334 0.027 CfA3_KEP
2006T B 53800.27651 18.427 0.038 CfA3_KEP
2006T B 53803.29602 18.594 0.083 CfA3_KEP
2006T B 53811.25173 18.856 0.094 CfA3_KEP
2006T B 53815.23674 18.803 0.051 CfA3_KEP
2006T B 53817.24074 18.762 0.059 CfA3_KEP
2006T B 53818.22968 18.690 0.089 CfA3_KEP
2006T B 53827.20053 18.779 0.055 CfA3_KEP
2006T B 53831.16523 18.892 0.084 CfA3_KEP
2006T B 53832.20518 18.877 0.090 CfA3_KEP
2006T B 53833.15093 18.945 0.057 CfA3_KEP
2006T B 53840.20005 18.811 0.194 CfA3_KEP
2006T B 53841.15646 19.056 0.095 CfA3_KEP
2006T B 53843.16222 18.931 0.042 CfA3_KEP
2006T B 53845.15623 19.023 0.053 CfA3_KEP
2006T V 53770.36211 16.853 0.015 CfA3_KEP
2006T V 53776.34071 15.931 0.022 CfA3_KEP
2006T V 53777.30358 15.868 0.026 CfA3_KEP
2006T V 53779.32285 15.741 0.014 CfA3_KEP
2006T V 53786.33363 15.912 0.013 CfA3_KEP
2006T V 53787.33016 15.991 0.013 CfA3_KEP
2006T V 53788.30793 16.082 0.013 CfA3_KEP
2006T V 53794.27714 16.570 0.013 CfA3_KEP
2006T V 53797.27333 16.838 0.030 CfA3_KEP
2006T V 53798.28583 16.815 0.014 CfA3_KEP
2006T V 53800.26678 16.919 0.016 CfA3_KEP
2006T V 53803.29038 17.070 0.025 CfA3_KEP
2006T V 53808.24498 17.341 0.061 CfA3_KEP
2006T V 53811.24604 17.486 0.032 CfA3_KEP
2006T V 53815.23374 17.442 0.025 CfA3_KEP
2006T V 53817.23772 17.538 0.024 CfA3_KEP
2006T V 53818.22403 17.600 0.044 CfA3_KEP
2006T V 53827.19751 17.658 0.026 CfA3_KEP
2006T V 53828.17626 17.748 0.070 CfA3_KEP
2006T V 53831.16221 17.782 0.041 CfA3_KEP
2006T V 53832.19949 17.780 0.039 CfA3_KEP
2006T V 53833.14792 17.828 0.053 CfA3_KEP
2006T V 53837.18162 17.918 0.030 CfA3_KEP
2006T V 53841.15344 17.895 0.036 CfA3_KEP
2006T V 53843.15921 17.889 0.030 CfA3_KEP
2006T V 53845.15322 17.905 0.024 CfA3_KEP
2006T r' 53776.33738 15.779 0.024 CfA3_KEP
2006T r' 53777.30028 15.657 0.018 CfA3_KEP
2006T r' 53779.31954 15.572 0.020 CfA3_KEP
2006T r' 53786.33034 15.607 0.015 CfA3_KEP
2006T r' 53787.33256 15.659 0.015 CfA3_KEP
2006T r' 53788.31030 15.728 0.014 CfA3_KEP
2006T r' 53794.27952 16.112 0.013 CfA3_KEP
2006T r' 53797.27004 16.302 0.023 CfA3_KEP
2006T r' 53798.28821 16.306 0.015 CfA3_KEP
2006T r' 53800.26348 16.444 0.016 CfA3_KEP
2006T r' 53803.29277 16.601 0.019 CfA3_KEP
2006T r' 53807.25106 16.860 0.027 CfA3_KEP
2006T r' 53808.24027 16.848 0.026 CfA3_KEP
2006T r' 53811.24843 16.920 0.023 CfA3_KEP
2006T r' 53815.22898 17.008 0.021 CfA3_KEP
2006T r' 53817.23300 17.077 0.022 CfA3_KEP
2006T r' 53818.22640 17.063 0.030 CfA3_KEP
2006T r' 53827.19279 17.248 0.019 CfA3_KEP
2006T r' 53828.17152 17.281 0.030 CfA3_KEP
2006T r' 53831.15749 17.360 0.027 CfA3_KEP
2006T r' 53832.20190 17.321 0.019 CfA3_KEP
2006T r' 53833.14317 17.382 0.025 CfA3_KEP
2006T r' 53837.17692 17.454 0.024 CfA3_KEP
2006T r' 53840.19232 17.546 0.041 CfA3_KEP
2006T r' 53841.14872 17.494 0.025 CfA3_KEP
2006T r' 53843.15449 17.562 0.022 CfA3_KEP
2006T r' 53845.14847 17.583 0.025 CfA3_KEP
2006T i' 53776.33901 15.854 0.027 CfA3_KEP
2006T i' 53777.30187 15.759 0.019 CfA3_KEP
2006T i' 53779.32113 15.629 0.016 CfA3_KEP
2006T i' 53786.33192 15.599 0.016 CfA3_KEP
2006T i' 53787.33417 15.633 0.016 CfA3_KEP
2006T i' 53788.31190 15.674 0.015 CfA3_KEP
2006T i' 53794.28113 15.940 0.013 CfA3_KEP
2006T i' 53797.27162 16.071 0.024 CfA3_KEP
2006T i' 53798.28980 16.061 0.015 CfA3_KEP
2006T i' 53800.26507 16.169 0.015 CfA3_KEP
2006T i' 53803.29435 16.317 0.016 CfA3_KEP
2006T i' 53811.25003 16.608 0.018 CfA3_KEP
2006T i' 53815.23131 16.714 0.019 CfA3_KEP
2006T i' 53817.23530 16.791 0.019 CfA3_KEP
2006T i' 53818.22801 16.810 0.029 CfA3_KEP
2006T i' 53827.19512 16.966 0.019 CfA3_KEP
2006T i' 53828.17383 17.020 0.037 CfA3_KEP
2006T i' 53831.15978 17.084 0.024 CfA3_KEP
2006T i' 53832.20351 17.148 0.024 CfA3_KEP
2006T i' 53833.14549 17.087 0.036 CfA3_KEP
2006T i' 53837.17922 17.224 0.022 CfA3_KEP
2006T i' 53840.19463 17.288 0.031 CfA3_KEP
2006T i' 53841.15103 17.270 0.023 CfA3_KEP
2006T i' 53843.15679 17.355 0.023 CfA3_KEP
2006T i' 53845.15079 17.375 0.019 CfA3_KEP
2006aj U 53788.16733 18.039 0.078 CfA3_KEP
2006aj U 53790.12301 17.995 0.047 CfA3_KEP
2006aj U 53790.13652 17.982 0.057 CfA3_KEP
2006aj U 53796.11875 18.599 0.112 CfA3_KEP
2006aj U 53797.11978 18.679 0.054 CfA3_KEP
2006aj U 53798.16206 18.738 0.058 CfA3_KEP
2006aj B 53788.11683 18.438 0.050 CfA3_KEP
2006aj B 53788.12585 18.476 0.054 CfA3_KEP
2006aj B 53788.13681 18.466 0.062 CfA3_KEP
2006aj B 53788.14500 18.352 0.058 CfA3_KEP
2006aj B 53788.15325 18.431 0.046 CfA3_KEP
2006aj B 53788.16171 18.445 0.045 CfA3_KEP
2006aj B 53788.17395 18.439 0.043 CfA3_KEP
2006aj B 53788.18200 18.523 0.050 CfA3_KEP
2006aj B 53788.19072 18.390 0.042 CfA3_KEP
2006aj B 53789.13420 18.311 0.036 CfA3_KEP
2006aj B 53790.11632 18.166 0.028 CfA3_KEP
2006aj B 53790.13346 18.147 0.028 CfA3_KEP
2006aj B 53791.12809 18.091 0.026 CfA3_KEP
2006aj B 53791.14125 18.081 0.021 CfA3_KEP
2006aj B 53792.13052 18.004 0.043 CfA3_KEP
2006aj B 53792.14333 18.157 0.041 CfA3_KEP
2006aj B 53793.13020 18.074 0.025 CfA3_KEP
2006aj B 53793.14429 18.118 0.028 CfA3_KEP
2006aj B 53794.14412 18.083 0.066 CfA3_KEP
2006aj B 53796.12616 18.301 0.043 CfA3_KEP
2006aj B 53797.12719 18.386 0.033 CfA3_KEP
2006aj B 53798.15831 18.656 0.059 CfA3_KEP
2006aj B 53807.12058 19.902 0.341 CfA3_KEP
2006aj B 53808.12201 19.880 0.387 CfA3_KEP
2006aj B 53817.12579 20.725 0.273 CfA3_KEP
2006aj V 53788.12746 18.079 0.046 CfA3_KEP
2006aj V 53790.11067 17.722 0.030 CfA3_KEP
2006aj V 53790.12778 17.740 0.024 CfA3_KEP
2006aj V 53791.12030 17.631 0.019 CfA3_KEP
2006aj V 53791.13345 17.654 0.021 CfA3_KEP
2006aj V 53792.12275 17.547 0.026 CfA3_KEP
2006aj V 53792.13554 17.595 0.023 CfA3_KEP
2006aj V 53793.12243 17.546 0.018 CfA3_KEP
2006aj V 53793.13649 17.513 0.018 CfA3_KEP
2006aj V 53797.11672 17.593 0.021 CfA3_KEP
2006aj V 53798.14830 17.656 0.025 CfA3_KEP
2006aj V 53808.11157 18.756 0.107 CfA3_KEP
2006aj V 53809.09959 18.877 0.150 CfA3_KEP
2006aj V 53817.11534 19.361 0.108 CfA3_KEP
2006aj r' 53788.13423 18.191 0.036 CfA3_KEP
2006aj r' 53788.13543 18.197 0.041 CfA3_KEP
2006aj r' 53788.17013 18.168 0.032 CfA3_KEP
2006aj r' 53788.17218 18.205 0.029 CfA3_KEP
2006aj r' 53788.20154 18.127 0.031 CfA3_KEP
2006aj r' 53790.11307 17.797 0.034 CfA3_KEP
2006aj r' 53790.13016 17.744 0.020 CfA3_KEP
2006aj r' 53791.12338 17.634 0.017 CfA3_KEP
2006aj r' 53791.13654 17.600 0.016 CfA3_KEP
2006aj r' 53792.13863 17.555 0.027 CfA3_KEP
2006aj r' 53793.12552 17.496 0.017 CfA3_KEP
2006aj r' 53793.13958 17.497 0.017 CfA3_KEP
2006aj r' 53794.11920 17.480 0.034 CfA3_KEP
2006aj r' 53797.11198 17.485 0.017 CfA3_KEP
2006aj r' 53798.15362 17.519 0.025 CfA3_KEP
2006aj r' 53807.10538 18.134 0.057 CfA3_KEP
2006aj r' 53808.10686 18.230 0.052 CfA3_KEP
2006aj r' 53809.10495 18.203 0.053 CfA3_KEP
2006aj r' 53810.11451 18.401 0.045 CfA3_KEP
2006aj r' 53813.11037 18.516 0.059 CfA3_KEP
2006aj r' 53817.11058 18.777 0.067 CfA3_KEP
2006aj r' 53820.11977 19.046 0.070 CfA3_KEP
2006aj i' 53790.11465 17.774 0.024 CfA3_KEP
2006aj i' 53790.13178 17.818 0.027 CfA3_KEP
2006aj i' 53791.12569 17.653 0.018 CfA3_KEP
2006aj i' 53791.13885 17.635 0.019 CfA3_KEP
2006aj i' 53793.12781 17.525 0.022 CfA3_KEP
2006aj i' 53793.14191 17.546 0.019 CfA3_KEP
2006aj i' 53794.12153 17.495 0.080 CfA3_KEP
2006aj i' 53794.14173 17.534 0.033 CfA3_KEP
2006aj i' 53796.11329 17.458 0.019 CfA3_KEP
2006aj i' 53797.11431 17.457 0.019 CfA3_KEP
2006aj i' 53798.15591 17.470 0.024 CfA3_KEP
2006aj i' 53805.11060 17.796 0.061 CfA3_KEP
2006aj i' 53807.10770 17.844 0.041 CfA3_KEP
2006aj i' 53808.10917 18.000 0.051 CfA3_KEP
2006aj i' 53809.10728 18.088 0.064 CfA3_KEP
2006aj i' 53809.12296 18.019 0.097 CfA3_KEP
2006aj i' 53810.10539 18.097 0.038 CfA3_KEP
2006aj i' 53810.11683 18.069 0.039 CfA3_KEP
2006aj i' 53813.11270 18.266 0.045 CfA3_KEP
2006aj i' 53818.12613 18.540 0.223 CfA3_KEP
2006aj i' 53820.12208 18.979 0.068 CfA3_KEP
2006aj J 53788.160 17.565 0.017 PAIRITEL
2006aj J 53790.133 17.204 0.026 PAIRITEL
2006aj J 53791.120 17.047 0.175 PAIRITEL
2006aj J 53792.123 17.170 0.023 PAIRITEL
2006aj J 53793.120 16.922 0.014 PAIRITEL
2006aj J 53798.145 16.879 0.018 PAIRITEL
2006aj H 53788.160 17.831 0.146 PAIRITEL
2006aj H 53790.133 17.348 0.078 PAIRITEL
2006aj H 53791.120 16.999 0.061 PAIRITEL
2006aj H 53792.123 16.855 0.069 PAIRITEL
2006aj H 53793.120 16.752 0.047 PAIRITEL
2006aj H 53798.145 16.635 0.037 PAIRITEL
2006aj Ks 53788.160 17.183 0.120 PAIRITEL
2006aj Ks 53790.133 16.714 0.094 PAIRITEL
2006aj Ks 53792.123 16.406 0.145 PAIRITEL
2006aj Ks 53793.120 16.393 0.080 PAIRITEL
2006aj Ks 53798.145 16.769 0.080 PAIRITEL
2006ba B 53827.21674 18.998 0.049 CfA3_KEP
2006ba B 53831.15287 19.376 0.128 CfA3_KEP
2006ba B 53837.17238 19.840 0.262 CfA3_KEP
2006ba B 53841.14178 20.582 0.358 CfA3_KEP
2006ba B 53845.14411 20.548 0.336 CfA3_KEP
2006ba V 53827.21371 18.109 0.024 CfA3_KEP
2006ba V 53829.19454 18.253 0.062 CfA3_KEP
2006ba V 53831.14985 18.394 0.054 CfA3_KEP
2006ba V 53832.17426 18.438 0.046 CfA3_KEP
2006ba V 53837.16936 18.832 0.103 CfA3_KEP
2006ba V 53841.13876 19.085 0.066 CfA3_KEP
2006ba V 53845.14110 19.314 0.057 CfA3_KEP
2006ba V 53864.13811 20.012 0.231 CfA3_KEP
2006ba r' 53827.20899 17.849 0.022 CfA3_KEP
2006ba r' 53829.18983 18.060 0.227 CfA3_KEP
2006ba r' 53831.14514 18.083 0.032 CfA3_KEP
2006ba r' 53832.17662 18.050 0.031 CfA3_KEP
2006ba r' 53837.16462 18.429 0.036 CfA3_KEP
2006ba r' 53841.13404 18.528 0.037 CfA3_KEP
2006ba r' 53845.13635 18.916 0.045 CfA3_KEP
2006ba r' 53864.13339 19.486 0.068 CfA3_KEP
2006ba i' 53827.21132 17.697 0.025 CfA3_KEP
2006ba i' 53829.19214 17.652 0.051 CfA3_KEP
2006ba i' 53831.14743 17.748 0.032 CfA3_KEP
2006ba i' 53832.17823 17.809 0.039 CfA3_KEP
2006ba i' 53837.16693 18.003 0.027 CfA3_KEP
2006ba i' 53841.13634 18.144 0.035 CfA3_KEP
2006ba i' 53845.13867 18.430 0.034 CfA3_KEP
